Measurement Mode:,Custom Modes - Custom Mode 4
number,time,wol,xol,yol,zol,wor,xor,yor,zor,wb,xb,yb,zb,accx,accy,accz,deg,angle_left,angle_right,err_deg_oar_left_x,err_deg_oar_right_x,err_deg_boat_x,err_deg_oar_left_y,err_deg_oar_right_y,err_deg_boat_y,err_deg_oar_left_z,err_deg_oar_right_z,err_deg_boat_z,latitude,longitude,speed,SPM,SPLIT
2181,2025-01-17 17:09:49.573736,0.9547869,-0.09578447,0.19104896,0.2067352,-0.8719072,-0.026596244,0.18098275,-0.45421833,0.9987651,-0.03730329,-0.02571695,0.021847397,-2.551175414497374,-1.8765247787384338,10.354790533853645,2.614346437552158,6,35,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2182,2025-01-17 17:09:49.590403,0.95066047,-0.0986161,0.18726858,0.22689566,-0.880747,-0.0242959,0.18164103,-0.43669173,0.9987593,-0.03749982,-0.025675964,0.021820366,-1.183763800628202,-2.055673739786514,10.282009643575638,2.6116241699529246,9,32,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2183,2025-01-17 17:09:49.607070,0.9459589,-0.101357676,0.18372825,0.24731338,-0.8892826,-0.022197511,0.18250972,-0.41877475,0.9987694,-0.03728755,-0.025654826,0.021747977,-0.38455659493857003,-1.661668041622974,9.934465953346013,2.602626093287329,11,30,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2184,2025-01-17 17:09:49.623737,0.9407935,-0.103963554,0.17980504,0.26795706,-0.897485,-0.019863702,0.18352081,-0.4005554,0.9988062,-0.03657923,-0.02537596,0.021589845,-0.085994246531004,-1.74750429717927,10.104715041776423,2.5812550717200704,14,28,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2185,2025-01-17 17:09:49.640404,0.93511295,-0.10643749,0.17580773,0.28871864,-0.90545034,-0.017258596,0.18411238,-0.38205117,0.99885595,-0.035400517,-0.025239322,0.02140671,0.49174424141664,-1.327192933428264,10.011580244723328,2.556355849761215,16,25,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2186,2025-01-17 17:09:49.657071,0.9289338,-0.10882676,0.17151216,0.3096037,-0.91307145,-0.014567011,0.18470736,-0.36327654,0.9989145,-0.034003627,-0.025017036,0.021202743,1.62803382628221,-1.0780847725082099,10.181253047496845,2.5281402471450978,19,23,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2187,2025-01-17 17:09:49.673738,0.9221791,-0.11125407,0.16739038,0.33048514,-0.92031604,-0.011866165,0.18535236,-0.34426814,0.99897546,-0.032540485,-0.024694702,0.021008164,1.904718342878832,-0.6170002812865919,10.009749206205024,2.5004913828358903,21,21,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2188,2025-01-17 17:09:49.690405,0.91495216,-0.11338495,0.16315584,0.35130948,-0.92714095,-0.009202583,0.1860468,-0.3251307,0.9990355,-0.031016778,-0.024373155,0.020839274,1.156831210587672,-0.25635554610634204,10.271264206600993,2.475728837922304,24,18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2189,2025-01-17 17:09:49.707072,0.90729725,-0.11536202,0.15877534,0.37192172,-0.9334645,-0.006692378,0.18725128,-0.30583435,0.9990945,-0.029509304,-0.023964323,0.02065885,0.343216705950792,-0.26393141203425,10.086446122497852,2.4494846040112916,26,16,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2190,2025-01-17 17:09:49.723739,0.8991666,-0.117222674,0.15447511,0.39233616,-0.9389876,-0.0045890044,0.19022365,-0.28652197,0.9991501,-0.027960785,-0.023624385,0.020517379,-0.6269221845173759,0.086017081807182,10.027652467808778,2.427967071448958,29,14,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2191,2025-01-17 17:09:49.740406,0.8903234,-0.11974283,0.15179275,0.41228223,-0.94292426,-0.003593687,0.19858825,-0.2672869,0.9992013,-0.02646482,-0.023251038,0.020433277,-0.974436170153466,-0.6900831851079481,9.89018345982537,2.4131730289776985,32,11,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2192,2025-01-17 17:09:49.757073,0.87968147,-0.12620161,0.15671024,0.4309379,-0.9438991,-0.004580958,0.21768898,-0.24828142,0.9992471,-0.025045732,-0.022894744,0.020386845,-0.9690517643685781,-0.5606924948911379,10.155164699351353,2.4030706973409073,34,9,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2193,2025-01-17 17:09:49.773740,0.86618197,-0.13957293,0.17339458,0.44745308,-0.9450953,-0.0043129325,0.23264995,-0.22945356,0.9992876,-0.023794862,-0.022480858,0.020364195,0.018114124270709187,0.436537748919744,9.980640743498723,2.3960661339267153,37,7,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2194,2025-01-17 17:09:49.790407,0.8493214,-0.1600282,0.20073968,0.46128032,-0.9439701,-0.0056355894,0.2534982,-0.21124835,0.9993161,-0.022642553,-0.022363754,0.020407438,0.239266387997658,-0.154240753749522,10.483889466119022,2.397795612672824,39,5,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2195,2025-01-17 17:09:49.807074,0.8293111,-0.18544695,0.23385982,0.47243395,-0.9357599,-0.009489663,0.29514056,-0.1927537,0.9993555,-0.021140952,-0.022018563,0.020462483,0.9469436335036739,-0.6314113857732181,9.721199592949493,2.3994444126448573,42,3,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2196,2025-01-17 17:09:49.823741,0.8052128,-0.21649319,0.27291754,0.47990695,-0.92847043,-0.011058886,0.32721132,-0.17536104,0.9993816,-0.019727044,-0.022000076,0.020617396,1.289436728522544,0.12638356559949598,10.415861985447755,2.4136637885718275,44,0,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2197,2025-01-17 17:09:49.840408,0.7747822,-0.25474814,0.32020608,0.4819916,-0.9157052,-0.013995286,0.3692407,-0.15795034,0.9994124,-0.018405244,-0.021576295,0.020797312,1.785339185350722,0.052358873426211414,10.15659098955816,2.4300608168448923,47,-1,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2198,2025-01-17 17:09:49.857075,0.73701614,-0.29914507,0.37352693,0.47731417,-0.89377433,-0.0172281,0.42547965,-0.140841,0.999434,-0.016959816,-0.021550173,0.021013647,1.611009795780948,0.07644091838812199,10.269633312359455,2.4513011121915573,49,-3,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2199,2025-01-17 17:09:49.873742,0.6946953,-0.34439045,0.4246739,0.46741587,-0.85200244,-0.022153344,0.50852484,-0.122483805,0.99945176,-0.015673934,-0.021461278,0.021255553,1.78915329294495,0.268778914664442,10.137240051942648,2.475743438029451,52,-5,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2200,2025-01-17 17:09:49.890409,0.6573984,-0.3807321,0.4603701,0.45930567,-0.8234789,-0.02252778,0.5567738,-0.1066611,0.99946463,-0.014671734,-0.021306936,0.021519035,1.8297732967668119,-0.270314795560524,9.162972280731006,2.503247276568588,54,-7,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2201,2025-01-17 17:09:49.907076,0.622475,-0.41295457,0.48930937,0.45011267,-0.78804046,-0.022262238,0.60831255,-0.09192953,0.9994705,-0.01380267,-0.02133985,0.021783203,1.7376849341236982,0.0017577967247729004,9.362902366180247,2.5315083532116676,56,-8,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2202,2025-01-17 17:09:49.923743,0.58916265,-0.44220516,0.51366305,0.43991378,-0.73831743,-0.021525573,0.669668,-0.07724793,0.9994759,-0.013076734,-0.02127226,0.02205351,2.182885974008418,0.655869622564494,9.526158592698403,2.560644241152828,58,-10,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2203,2025-01-17 17:09:49.940410,0.5518705,-0.47364244,0.539574,0.42425632,-0.6855774,-0.01892943,0.72495055,-0.063800886,0.99947727,-0.012369915,-0.021337941,0.022328556,2.347137286626666,0.126601592781078,9.234980368187694,2.590591639465066,60,-12,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2204,2025-01-17 17:09:49.957077,0.5108247,-0.5059982,0.5661713,0.40312007,-0.63750744,-0.015122242,0.7685185,-0.052284602,0.99947846,-0.011708112,-0.021366285,0.02260825,2.6281684367889238,0.004796578301556808,9.475956800193108,2.621113299371458,61,-13,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2205,2025-01-17 17:09:49.973744,0.48942736,-0.52286345,0.5748511,0.39579406,-0.59468484,-0.009893566,0.80277276,-0.04250238,0.9994794,-0.011206036,-0.021305656,0.022880644,3.90208310089911,0.422990207473254,9.272881603499766,2.6510506895443413,63,-14,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2206,2025-01-17 17:09:49.990411,0.49663156,-0.52108973,0.55984235,0.4104032,-0.577495,-0.0035365447,0.81562245,-0.03529403,0.9994769,-0.010888112,-0.021294454,0.023139745,5.1799729597253465,0.392882349095478,9.514212379524679,2.6799843325208417,64,-16,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2207,2025-01-17 17:09:50.007078,0.49585706,-0.52388275,0.553041,0.41695315,-0.58549356,0.0034563318,0.8101167,-0.029914953,0.9994743,-0.010752637,-0.021224855,0.023382008,5.320170200438707,0.32404154522573403,9.519443350185263,2.7073443262964414,65,-17,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2208,2025-01-17 17:09:50.023745,0.49313065,-0.5276525,0.5490637,0.4206729,-0.59702957,0.009754278,0.80176175,-0.025237795,0.9994705,-0.01072411,-0.02117297,0.023609191,4.432772277753726,-0.094238480411058,8.667835559158044,2.7332578020654656,65,-18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2209,2025-01-17 17:09:50.040412,0.49152058,-0.5313542,0.54493076,0.42326397,-0.5972781,0.015651729,0.8015969,-0.021328233,0.99946654,-0.010686122,-0.021147583,0.023811013,5.101213084990584,0.0275644409933994,8.902979265955903,2.756278175492744,66,-18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2210,2025-01-17 17:09:50.057079,0.49012917,-0.53407294,0.54212123,0.4250597,-0.5985247,0.021069206,0.8006191,-0.018212903,0.9994636,-0.010694936,-0.021076964,0.023991048,5.8339877332621795,0.19835089819662602,9.112143050441052,2.7768483429193695,67,-19,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2211,2025-01-17 17:09:50.073746,0.49001464,-0.5363009,0.53942364,0.4258179,-0.598613,0.02569355,0.8004562,-0.016451739,0.9994608,-0.010812972,-0.021004163,0.02412033,5.256451745930693,0.03328090107584057,9.742653156115992,2.79185378446631,67,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2212,2025-01-17 17:09:50.090413,0.49028707,-0.5383884,0.5376394,0.425126,-0.5981659,0.029583823,0.80065846,-0.016344886,0.9994589,-0.010882222,-0.02093269,0.02423349,4.546603677708636,-0.2854747383699,9.57670332988108,2.804894416564738,67,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2213,2025-01-17 17:09:50.107080,0.49134463,-0.5399424,0.5366137,0.4232262,-0.5982744,0.032665692,0.80042756,-0.017746449,0.99945754,-0.010925764,-0.020841721,0.024344742,3.9399235007408278,-0.370879361477256,9.080265487869882,2.8176270108235975,67,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2214,2025-01-17 17:09:50.123747,0.49362844,-0.5409813,0.53584343,0.42020708,-0.59847003,0.03498187,0.80011165,-0.020733189,0.999459,-0.010925711,-0.020667557,0.024432063,3.4574152859993577,-0.526228232113272,9.127980994126206,2.827392847432009,67,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2215,2025-01-17 17:09:50.140414,0.49674124,-0.5414388,0.53580815,0.41597322,-0.6003574,0.03627587,0.7984967,-0.025625642,0.99946225,-0.010909568,-0.020440636,0.024499,2.981768858440752,-0.565087228396278,9.255078730779582,2.8347083951956042,67,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2216,2025-01-17 17:09:50.157081,0.5009672,-0.5412284,0.5363257,0.4104759,-0.5994999,0.035650153,0.79891086,-0.032694917,0.99946296,-0.010922426,-0.020309627,0.024571508,2.7343216656104823,-0.45008061169228203,9.51634427006991,2.842867058046163,66,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2217,2025-01-17 17:09:50.173748,0.50641143,-0.54018044,0.5373386,0.40379623,-0.598356,0.033500466,0.7994478,-0.041589778,0.9994652,-0.010874262,-0.02014716,0.024633795,3.213044697808506,-0.747488541764832,9.34349075562975,2.849669413155426,65,-19,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
2218,2025-01-17 17:09:50.190415,0.5125045,-0.53851753,0.5393048,0.39562634,-0.59698945,0.03049358,0.79997754,-0.052040994,0.99947023,-0.01072501,-0.019920591,0.024682045,2.48104474192377,-0.363011964080928,9.228056147229193,2.854545540206744,64,-18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49056776277637,133.01654949385568,3.3823700648316657,27.906418615813728,146.36860966940358
