Measurement Mode:,Custom Modes - Custom Mode 4
number,time,wol,xol,yol,zol,wor,xor,yor,zor,wb,xb,yb,zb,accx,accy,accz,deg,angle_left,angle_right,err_deg_oar_left_x,err_deg_oar_right_x,err_deg_boat_x,err_deg_oar_left_y,err_deg_oar_right_y,err_deg_boat_y,err_deg_oar_left_z,err_deg_oar_right_z,err_deg_boat_z,latitude,longitude,speed,SPM,SPLIT
1959,2025-01-17 17:09:45.840328,0.85465765,-0.16510966,0.20778015,0.44627163,-0.9480485,-0.0017470792,0.24551544,-0.20229176,0.99961483,-0.00066096056,-0.021433452,0.019289076,-0.101776791911028,-0.47775310883826605,10.447473374417994,2.213581497423246,38,4,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1960,2025-01-17 17:09:45.856995,0.83639354,-0.18665074,0.23633415,0.4580235,-0.9408168,-0.0039892346,0.28594327,-0.18188685,0.99961966,-0.00084060803,-0.021221716,0.019273758,0.358171283083776,0.073270787905572,10.497316793726604,2.2122149449611714,40,1,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1961,2025-01-17 17:09:45.873662,0.8118724,-0.21793771,0.27859378,0.4645253,-0.92717195,-0.0066727474,0.3378639,-0.16172263,0.99962103,-0.0012217415,-0.021130597,0.019276202,0.9595916196502441,0.17683270378050597,10.004404608050777,2.2133959852854344,43,0,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1962,2025-01-17 17:09:45.890329,0.7784785,-0.25932795,0.33413103,0.46379828,-0.9065636,-0.008968513,0.39741555,-0.14185068,0.99962354,-0.0015412066,-0.0210259,0.019244194,1.467107019150912,-0.13084993199856,9.654425550540383,2.210464335742027,45,-2,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1963,2025-01-17 17:09:45.906996,0.7356925,-0.30731025,0.3968298,0.45483547,-0.87845,-0.010369074,0.46174604,-0.12250348,0.99962413,-0.0018374529,-0.020990599,0.0192222,1.943544451222344,0.109124997736182,9.376139282316469,2.2086424929190986,48,-5,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1964,2025-01-17 17:09:45.923663,0.6893701,-0.3531554,0.4523888,0.4420707,-0.84483945,-0.0102542415,0.52467185,-0.10420758,0.9996221,-0.0022194209,-0.02106627,0.019200832,2.04668169764322,0.06328509409918799,9.422159848874381,2.2071390077278275,50,-7,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1965,2025-01-17 17:09:45.940330,0.6423403,-0.39506686,0.49949664,0.42644608,-0.81181747,-0.007711053,0.5773206,-0.087135255,0.9996191,-0.0024774894,-0.021173986,0.019208074,2.512071750567426,0.112573875741414,9.498622954215055,2.208636887320127,52,-9,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1966,2025-01-17 17:09:45.956997,0.5946104,-0.4336886,0.5405494,0.4076652,-0.78018373,-0.003744103,0.6214113,-0.071734585,0.99961615,-0.0026752837,-0.021290813,0.019212186,2.540353179736716,0.390012529474992,9.555199968644633,2.209639338250821,54,-11,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1967,2025-01-17 17:09:45.973664,0.5404085,-0.4734472,0.58159894,0.3815512,-0.7456139,0.0009947009,0.6638612,-0.05784256,0.9996139,-0.0026372708,-0.021367474,0.019241065,2.226768301847634,-0.089115294921306,9.85131607101556,2.212893234064265,56,-13,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1968,2025-01-17 17:09:45.990331,0.48923692,-0.5076725,0.6138207,0.35520688,-0.70630866,0.006576959,0.7064206,-0.045313876,0.999612,-0.0022370573,-0.021436611,0.019318461,2.691884327883432,-0.291718764413676,9.800266691414375,2.220819059383655,58,-15,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1969,2025-01-17 17:09:46.006998,0.47433907,-0.51988983,0.61594826,0.35405725,-0.6621712,0.012977976,0.7484534,-0.03430895,0.99961126,-0.001582454,-0.02144482,0.019412637,4.037843939007438,0.367345012075122,9.555908112663978,2.2300171705450604,59,-16,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1970,2025-01-17 17:09:46.023665,0.4833039,-0.5186926,0.60050035,0.36987385,-0.6170746,0.019669939,0.7862637,-0.024898868,0.9996121,-0.00084161106,-0.021350475,0.019522905,5.354498015885364,0.024026701496010876,9.31506244661361,2.2408220869530586,60,-18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1971,2025-01-17 17:09:46.040332,0.48821977,-0.51787055,0.58956134,0.38196984,-0.6040196,0.026540812,0.79633087,-0.017646998,0.9996098,-0.0006661704,-0.021368962,0.019622713,5.550453271115898,-0.150768952586442,9.071605686878929,2.2518441862598615,61,-19,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1972,2025-01-17 17:09:46.056999,0.4849408,-0.52324694,0.585263,0.3854141,-0.61158013,0.03405925,0.79036057,-0.011763528,0.99960554,-0.0012912331,-0.021441255,0.019730657,5.024398580480466,0.867934419574116,8.925899296502303,2.2657746174959543,62,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1973,2025-01-17 17:09:46.073666,0.48790294,-0.52383673,0.57722324,0.39292628,-0.61505365,0.039849225,0.78744775,-0.006728206,0.99960047,-0.002053745,-0.021537475,0.019817114,4.774440230950212,1.0911888393536882,8.817583539375432,2.27759783493145,63,-21,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1974,2025-01-17 17:09:46.090333,0.48568615,-0.52786446,0.5745673,0.394173,-0.6158439,0.0452433,0.7865598,-0.0033733808,0.9995946,-0.00280766,-0.021647107,0.019899935,4.897685950371006,0.011761582735804606,9.129898872472001,2.2890047791243098,63,-22,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1975,2025-01-17 17:09:46.107000,0.48661774,-0.5299419,0.57076913,0.39575177,-0.6198354,0.049681768,0.7831552,-0.001467254,0.9995928,-0.0029909955,-0.021610051,0.020001054,4.574778141120786,0.129033479090424,9.864215640103877,2.3010376212110977,64,-22,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1976,2025-01-17 17:09:46.123667,0.48775235,-0.53175485,0.5685515,0.39511454,-0.6230368,0.053182747,0.7803807,-0.0011424236,0.9995904,-0.0027821064,-0.021620717,0.020136088,4.177877218911606,0.030036302412078525,9.468481496423934,2.3160139490057694,64,-23,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1977,2025-01-17 17:09:46.140334,0.48928654,-0.5335429,0.56750613,0.3922999,-0.62189686,0.05601155,0.7810876,-0.0027733296,0.99959016,-0.0026450483,-0.02153675,0.020258099,3.7718830246725426,0.440477612493564,9.255551481330642,2.329630536835989,64,-23,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1978,2025-01-17 17:09:46.157001,0.4923957,-0.5345082,0.5667098,0.38822606,-0.6222286,0.05783434,0.7806704,-0.0062375776,0.9995915,-0.0026997635,-0.021358024,0.020372778,3.5715604432011423,0.0455925234320861,8.957286050087436,2.342835583078155,64,-23,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1979,2025-01-17 17:09:46.173668,0.4965988,-0.5347659,0.5666144,0.3826163,-0.62166876,0.05869364,0.7809908,-0.011622366,0.9995934,-0.002989404,-0.021160444,0.020449936,3.530904265893666,0.04776223939573222,9.59483423633589,2.3522941270617137,63,-22,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1980,2025-01-17 17:09:46.190335,0.5018717,-0.5343929,0.567191,0.3753334,-0.6213998,0.058531918,0.78107387,-0.018930875,0.9995954,-0.0033320654,-0.02093675,0.020528764,2.892891198684324,-0.227950975707288,9.836526493138626,2.3620442578154877,62,-22,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1981,2025-01-17 17:09:46.207002,0.50831276,-0.5330321,0.56839144,0.36668503,-0.6211894,0.057302505,0.78105724,-0.028079607,0.9995964,-0.0035501579,-0.020781623,0.020601898,2.6812865433814976,-0.394668877429518,9.415257645667753,2.3708669636830275,62,-21,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1982,2025-01-17 17:09:46.223669,0.5134773,-0.53190804,0.5723836,0.35471654,-0.61932516,0.05478601,0.7822441,-0.039082497,0.9995978,-0.0037225736,-0.020626597,0.020662695,2.7765821420721597,-0.21739122546150602,9.326588779431049,2.3781593202201656,60,-20,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.49067767536864,133.0164926270742,3.1434805779474715,33.33266667999973,146.41938797711126
1983,2025-01-17 17:09:46.240336,0.51649946,-0.5313877,0.57929623,0.33956358,-0.61661243,0.05105278,0.7839244,-0.05141565,0.9996005,-0.003773897,-0.020439796,0.020693213,2.488307176754208,-0.01573289173348636,9.208462933282847,2.3816726071534173,59,-19,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1984,2025-01-17 17:09:46.257003,0.52213544,-0.5292326,0.58406985,0.32585526,-0.6140449,0.04698454,0.78522015,-0.06456623,0.99960274,-0.0039012213,-0.020281646,0.02072522,2.46887455481373,-0.31340776438884,9.7188409616448,2.38554610175902,58,-18,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1985,2025-01-17 17:09:46.273670,0.53154397,-0.5251372,0.5851586,0.31514025,-0.61260384,0.04298746,0.7853531,-0.078023285,0.99960446,-0.0039236527,-0.020194765,0.020720541,2.0895440000083196,-0.452109477224808,9.707296458271392,2.3850098751509843,56,-16,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1986,2025-01-17 17:09:46.290337,0.54182357,-0.52035344,0.5850863,0.30555746,-0.6118043,0.03900331,0.78470457,-0.09171372,0.9996084,-0.0038965088,-0.020012429,0.020712912,1.6878172745062199,-0.438151694142744,9.754152395755463,2.3839647239065926,55,-15,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1987,2025-01-17 17:09:46.307004,0.5495065,-0.51648635,0.58676726,0.29499257,-0.6105235,0.035052635,0.78424674,-0.10482404,0.99961174,-0.00398834,-0.019838076,0.020709693,1.44843195174882,-0.135323350299972,9.98287722163652,2.383700324691359,54,-14,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1988,2025-01-17 17:09:46.323671,0.55541843,-0.5131027,0.58959836,0.2839752,-0.60921955,0.031157374,0.78368825,-0.117097884,0.99961525,-0.0041417773,-0.019648511,0.02068445,1.06509840417306,0.016189882740369893,10.083140359478083,2.381036342651195,52,-13,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1989,2025-01-17 17:09:46.340338,0.56001633,-0.5096313,0.5936664,0.27248818,-0.60757065,0.026961107,0.783263,-0.12895189,0.9996172,-0.004460293,-0.019476674,0.020680457,0.787646966796282,-0.201269004217164,10.306356489236514,2.381180651673793,51,-11,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1990,2025-01-17 17:09:46.357005,0.56411725,-0.5054664,0.5982866,0.2614583,-0.6052284,0.021952596,0.7832666,-0.14038691,0.9996183,-0.0050391178,-0.01931991,0.020654231,0.24136287916142998,0.04562828592078773,9.638270931513548,2.3793453935515756,50,-10,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1991,2025-01-17 17:09:46.373672,0.56787217,-0.50077903,0.6032045,0.25083417,-0.6024613,0.015864275,0.78353083,-0.15121719,0.9996142,-0.005693958,-0.019341702,0.020665944,0.016188042914899378,0.109100362328472,9.566029373248169,2.3821467709257185,48,-9,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1992,2025-01-17 17:09:46.390339,0.57145834,-0.49559096,0.6083443,0.24036238,-0.59951407,0.009077024,0.78383404,-0.16156451,0.9996135,-0.0061197,-0.019227125,0.020674706,0.965640744301284,0.212866387621674,9.2774793868428,2.383993354831603,47,-7,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1993,2025-01-17 17:09:46.407006,0.5750894,-0.48985553,0.6135122,0.23010504,-0.59623915,0.0018184036,0.7842696,-0.17150901,0.99960995,-0.006596367,-0.019236764,0.020691663,1.716219624407922,-0.23299347321595798,10.028479268178847,2.3869892608029715,45,-6,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1994,2025-01-17 17:09:46.423673,0.57865953,-0.4836388,0.61880064,0.21991843,-0.5930476,-0.006017737,0.78451556,-0.18108606,0.99960685,-0.0069824243,-0.019225556,0.0207237,0.676116915513294,0.155875674749694,10.777691523716184,2.3914971941182497,44,-5,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1995,2025-01-17 17:09:46.440340,0.5824373,-0.47680822,0.6240613,0.20976156,-0.5903456,-0.014493726,0.78417265,-0.19066612,0.99960434,-0.0072150403,-0.019253,0.020745367,0.044184969555771496,-0.035956880257647234,10.373413437318126,2.394516436999458,42,-3,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1996,2025-01-17 17:09:46.457007,0.58640957,-0.46926132,0.6292998,0.19982818,-0.5876699,-0.023630664,0.7836005,-0.2001352,0.9996015,-0.007255147,-0.019329114,0.020797849,-0.032302453685066485,-0.2901268519143,10.603279885533516,2.4006962836957326,41,-2,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
1997,2025-01-17 17:09:46.473674,0.5899715,-0.46120164,0.63503695,0.18970184,-0.58462656,-0.033524632,0.7831068,-0.20935635,0.99960494,-0.007079051,-0.019192955,0.020819098,0.7131938510706,-0.152011882171446,10.270805256297923,2.4026166356974277,39,0,-19.64762836720025,14.556613707402931,0.7503658953161981,159.5111288931663,-161.61964256189688,-178.80122179611803,25.858410004839303,66.92499055534522,9.695802622664234,35.490647977919345,133.0165096177418,3.571956840032335,33.33266667999973,146.41938797711126
